Ticker,Name,Name_ZH,Date_Today,Date_Prev,Turnover_Pct_Change,Turnover_Today,Turnover_Prev,Close_Today,Price_Pct_Change,Volume_Today,Volume_Prev,Market_Cap
0720.HK,AUTO ITALIA,意达利控股,2026-07-16,2026-07-15,234600.0,19069374,8125,0.325,0.0,58675000,25000,1996317428
0918.HK,MAJESTIC DRAGON,龙翼航空科技,2026-07-16,2026-07-15,9471.33,50278188,525300,1.67,62.14,30106700,510000,1860495447
9958.HK,LITIAN PICTURES,力天影业,2026-07-16,2026-07-15,1967.4,33701416,1630132,0.165,-15.82,204251000,8317000,82500003
9611.HK,LONGCHEER,龙旗科技,2026-07-16,2026-07-15,787.18,26073221,2938880,22.7,-1.13,1148600,128000,11862808017
2556.HK,MARKETINGFORCE,迈富时,2026-07-16,2026-07-15,754.45,1420129300,166203338,41.0,30.57,34637300,5293100,10977208800
3268.HK,MEIG,美格智能,2026-07-16,2026-07-15,702.93,65547425,8163540,19.09,11.64,3433600,477400,5766539254
9973.HK,CHERY AUTO,奇瑞汽车,2026-07-16,2026-07-15,632.96,249585433,34051809,26.54,3.03,9404123,1321887,154160369623
3633.HK,ZHONGYU ENERGY,中裕能源,2026-07-16,2026-07-15,602.91,15218420,2165050,2.55,-3.77,5968008,817000,6878536021
1057.HK,ZHEJIANG SHIBAO,浙江世宝,2026-07-16,2026-07-15,600.3,66465602,9491040,3.66,4.27,18160000,2704000,3010834596
1951.HK,JXR,锦欣生殖,2026-07-16,2026-07-15,561.94,114116423,17239708,2.29,7.51,49832500,8093759,5846111940
1143.HK,CN ENGY STORAGE,中国储能科技发展,2026-07-16,2026-07-15,548.65,17382634,2679804,0.445,9.88,39062100,6616800,99808685
6666.HK,EVERG SERVICES,恒大物业,2026-07-16,2026-07-15,447.99,70316521,12831600,0.92,8.24,76431000,15096000,9945946300
0133.HK,CHINA MERCHANTS,招商局中国基金,2026-07-16,2026-07-15,378.63,23779764,4968320,24.12,8.75,985894,224000,3674272401
3738.HK,VOBILE GROUP,阜博集团,2026-07-16,2026-07-15,337.08,183962520,42088799,2.55,11.84,72142166,18460000,6481914932
0631.HK,SANY INT'L,三一国际,2026-07-16,2026-07-15,318.33,210999656,50438049,7.46,9.71,28284136,7417360,24541238508
2197.HK,CLOVER BIO-B,三叶草生物－Ｂ,2026-07-16,2026-07-15,315.95,23197864,5577045,1.81,11.04,12816500,3421500,2349084084
2685.HK,QUANTGROUP,量化派,2026-07-16,2026-07-15,304.37,846298137,209286522,17.12,19.05,49433300,14554000,8818469632
1797.HK,EAST BUY,东方甄选,2026-07-16,2026-07-15,301.47,562838799,140194879,24.32,14.29,23143043,6588105,25614923380
2432.HK,DOBOT,越疆,2026-07-16,2026-07-15,296.64,165897080,41825419,26.64,7.94,6227368,1694709,11720411587
1698.HK,TME-SW,腾讯音乐－ＳＷ,2026-07-16,2026-07-15,286.58,107571922,27826312,36.2,4.5,2971600,803300,118538629781
0038.HK,FIRST TRACTOR,第一拖拉机股份,2026-07-16,2026-07-15,279.34,36977702,9747923,7.68,4.49,4814805,1326248,8629595519
1070.HK,TCL ELECTRONICS,ＴＣＬ电子,2026-07-16,2026-07-15,270.75,664765894,179302783,13.48,-11.9,49314979,11719136,33980624151
0553.HK,NANJING PANDA,南京熊猫电子股份,2026-07-16,2026-07-15,259.48,30226559,8408400,3.36,1.82,8996000,2548000,3070497361
0917.HK,QUNABOX GROUP,趣致集团,2026-07-16,2026-07-15,239.45,111177974,32752647,9.09,8.6,12230800,3913100,2407928732
3339.HK,LONKING,中国龙工,2026-07-16,2026-07-15,231.77,20114356,6062709,2.86,1.06,7032992,2142300,12241085550
2498.HK,ROBOSENSE,速腾聚创,2026-07-16,2026-07-15,224.36,168411084,51920869,23.74,5.23,7093980,2301457,10968036198
2249.HK,NEXCHIP,晶合集成,2026-07-16,2026-07-15,221.6,354224004,110145903,30.92,1.24,11456145,3606611,68758619080
2007.HK,COUNTRY GARDEN,碧桂园,2026-07-16,2026-07-15,217.68,92141410,29004857,0.191,2.14,482415761,155106181,8855872533
9992.HK,POP MART,泡泡玛特,2026-07-16,2026-07-15,217.49,4549873268,1433063588,168.1,6.87,27066467,9110385,222016974273
6683.HK,STARPLUS LEGEND,巨星传奇,2026-07-16,2026-07-15,211.64,28069975,9007065,4.25,3.41,6604700,2191500,4044888527
2028.HK,JOLIMARK,映美控股,2026-07-16,2026-07-15,204.21,84121198,27652199,1.8,-29.41,46734000,10844000,1324364004
0142.HK,FIRST PACIFIC,第一太平,2026-07-16,2026-07-15,200.34,24973064,8314880,5.25,2.54,4756774,1624000,22376130152
0815.HK,CHI SILVER GP,中国白银集团,2026-07-16,2026-07-15,198.01,16277232,5462030,0.248,1.22,65634000,22294000,978691698
2202.HK,CHINA VANKE,万科企业,2026-07-16,2026-07-15,197.06,100335995,33775941,2.51,4.58,39974500,14073308,29946080658
0901.HK,SDMC,华曦达,2026-07-16,2026-07-15,193.9,31555698,10737009,61.8,-2.6,510610,169220,12949576166
