Ticker,Name,Name_ZH,Date_Today,Date_Prev,Turnover_Pct_Change,Turnover_Today,Turnover_Prev,Close_Today,Price_Pct_Change,Volume_Today,Volume_Prev,Market_Cap
2525.HK,HESAI-W-NEW,禾赛－Ｗ（新）,2026-08-06,2026-08-05,9753.53,87377770,886766,17.17,-4.08,5088979,49540,21585054198
1501.HK,INT MEDICAL,瑛泰医疗,2026-08-06,2026-08-05,703.71,41424109,5154120,31.02,0.39,1335400,166800,6497165214
2439.HK,CH TREASURES NM,中宝新材,2026-08-06,2026-08-05,682.69,19664400,2512400,0.28,1.82,70230000,9136000,280000001
1997.HK,WHARF REIC,九龙仓置业,2026-08-06,2026-08-05,592.93,853282537,123141889,29.22,10.77,29202004,4668002,88718560410
0659.HK,CTF SERVICES,周大福创建,2026-08-06,2026-08-05,524.19,47421088,7597222,7.65,-5.73,6198835,936195,34923453780
0004.HK,WHARF HOLDINGS,九龙仓集团,2026-08-06,2026-08-05,511.69,100859471,16488540,20.16,3.44,5002950,846000,61609510446
6745.HK,BEFAR GROUP,滨化股份,2026-08-06,2026-08-05,492.74,237572641,40080274,3.48,8.07,68268000,12447290,8383188766
2589.HK,AUNTEA JENNY,沪上阿姨,2026-08-06,2026-08-05,377.48,211928952,44385010,128.6,5.5,1647970,364110,13529109014
2211.HK,UNI HEALTH,大健康国际,2026-08-06,2026-08-05,314.6,26068294,6287580,0.885,13.46,29455700,8061000,97833401
0100.HK,MINIMAX-W,MINIMAX-W,2026-08-06,2026-08-05,311.27,8282872987,2013965459,299.4,17.97,27664907,7935246,104561049083
1299.HK,AIA,友邦保险,2026-08-06,2026-08-05,294.8,5636936813,1427795246,72.55,-6.69,77697265,18363926,747639796164
9995.HK,REMEGEN,荣昌生物,2026-08-06,2026-08-05,223.24,553950706,171376448,79.9,-3.21,6933050,2076032,47591650651
1972.HK,SWIREPROPERTIES,太古地产,2026-08-06,2026-08-05,194.02,140689377,47850672,22.9,-4.58,6143641,1993778,131846399723
9992.HK,POP MART,泡泡玛特,2026-08-06,2026-08-05,167.84,2869639926,1071381068,157.1,-2.66,18266326,6638049,206033430699
1797.HK,EAST BUY,东方甄选,2026-08-06,2026-08-05,159.56,358317837,138049326,20.26,-8.24,17685974,6252234,21338748357
0016.HK,SHK PPT,新鸿基地产,2026-08-06,2026-08-05,133.14,1132761977,485882248,115.7,-4.93,9790510,3992459,335273168858
