Ticker,Name,Name_ZH,Date_Today,Date_Prev,Turnover_Pct_Change,Turnover_Today,Turnover_Prev,Close_Today,Price_Pct_Change,Volume_Today,Volume_Prev,Market_Cap
8368.HK,CREATIVE CHINA,中国创意控股,2026-09-22,2026-09-21,140460.2,34437250,24500,0.25,2.04,137749000,100000,173054429
0895.HK,DONGJIANG ENV,东江环保,2026-09-22,2026-09-21,41809.53,293469424,700245,1.725,9.52,170127200,444600,1906566284
2076.HK,BOSS ZHIPIN-W,ＢＯＳＳ直聘－Ｗ,2026-09-22,2026-09-21,38710.56,1753533063,4518185,56.35,-3.59,31118600,77300,49460842293
2402.HK,SINOHYTEC,亿华通,2026-09-22,2026-09-21,6155.88,199630237,3191084,10.98,5.58,18181261,306835,2641042139
1065.HK,TIANJIN CAPITAL,天津创业环保股份,2026-09-22,2026-09-21,1322.08,16227900,1141140,3.65,-1.48,4446000,308000,5732026160
1580.HK,DA SEN HLDGS,大森控股,2026-09-22,2026-09-21,1172.95,42490535,3337950,0.51,32.47,83314776,8670000,558796789
1851.HK,GINGKO EDU,银杏教育,2026-09-22,2026-09-21,728.29,33851251,4086860,7.965,-0.99,4250000,508000,3982500076
1057.HK,ZHEJIANG SHIBAO,浙江世宝,2026-09-22,2026-09-21,657.93,63315801,8353800,3.94,1.03,16070000,2142000,3241171640
2553.HK,SHOUGANG LANZA,首钢朗泽,2026-09-22,2026-09-21,611.06,64146123,9021200,17.95,-5.53,3573600,474800,7180000305
9611.HK,LONGCHEER,龙旗科技,2026-09-22,2026-09-21,599.69,41983032,6000210,21.84,2.54,1922300,281700,11404905824
2729.HK,GALAXIS TECH,凯乐士科技,2026-09-22,2026-09-21,484.51,34422135,5889072,27.38,-4.13,1257200,206200,11715456140
2271.HK,ZHONGAN SERVICE,众安智慧生活,2026-09-22,2026-09-21,415.1,18090720,3512080,3.06,-0.33,5912000,1144000,1661163808
2582.HK,GUOFUHEE,国富氢能,2026-09-22,2026-09-21,371.78,15799805,3348954,4.9,11.11,3224450,759400,620691043
2245.HK,LYGEND RESOURCE,力勤资源,2026-09-22,2026-09-21,368.52,88353722,18857988,18.6,8.58,4750200,1100875,28940323703
2126.HK,JW THERAP-B,药明巨诺－Ｂ,2026-09-22,2026-09-21,344.71,27951374,6285240,2.85,20.25,9807500,2652000,1186948010
3625.HK,FOURSEMI,傅里叶,2026-09-22,2026-09-21,314.81,117853731,28411600,69.15,-0.5,1704320,408800,7744800170
2057.HK,ZTO EXPRESS-W,中通快递－Ｗ,2026-09-22,2026-09-21,310.84,1513824049,368470318,155.7,-5.12,9722698,2245401,117280061876
2650.HK,ZHIDA TECH,挚达科技,2026-09-22,2026-09-21,291.12,361066302,92316769,10.58,5.59,34127250,9213250,3365177243
6088.HK,FIT HON TENG,FIT HON TENG,2026-09-22,2026-09-21,284.12,327816364,85342748,5.62,3.88,58330315,15775000,39963107396
0811.HK,XINHUA WINSHARE,新华文轩,2026-09-22,2026-09-21,282.53,195196948,51027863,8.205,1.8,23790000,6331000,10123665310
