Ticker,Name,Name_ZH,Date_Today,Date_Prev,Turnover_Pct_Change,Turnover_Today,Turnover_Prev,Close_Today,Price_Pct_Change,Volume_Today,Volume_Prev,Market_Cap
2625.HK,JIANGSU HORIZON,江苏宏信,2026-07-09,2026-07-08,187210.83,22664611,12100,2.43,0.41,9327000,5000,572604158
0689.HK,EPI (HOLDINGS),长盈集团（控股）,2026-07-09,2026-07-08,62075.21,17802627,28633,0.181,-4.74,98357060,150700,224166286
6162.HK,TR INTERIORS,天瑞汽车内饰,2026-07-09,2026-07-08,59987.39,48406399,80560,0.35,32.08,138304000,304000,839999985
3303.HK,JUTAL OIL SER,巨涛海洋石油服务,2026-07-09,2026-07-08,10082.25,15770700,154884,0.495,2.06,31860000,319349,1231973478
2166.HK,SMART-CORE,芯智控股,2026-07-09,2026-07-08,1137.06,40840213,3301402,6.31,27.73,6472300,668300,3083577271
0209.HK,POLY XVERSE IT,万维智能科技,2026-07-09,2026-07-08,911.58,37280198,3685360,0.53,-5.36,70340000,6581000,787406015
2583.HK,HIPINE,西普尼,2026-07-09,2026-07-08,824.84,181058595,19577376,50.35,2.46,3596000,398400,2961838660
1364.HK,GUMING,古茗,2026-07-09,2026-07-08,554.06,601337533,91939745,20.18,-6.75,29798688,4248602,47305663298
2657.HK,FOREST CABIN,林清轩,2026-07-09,2026-07-08,528.61,27158199,4320374,42.02,-1.96,646316,100802,5956723119
2590.HK,GEEKPLUS-W,极智嘉－Ｗ,2026-07-09,2026-07-08,524.37,380307435,60910912,10.79,-4.93,35246287,5366600,14384008657
2039.HK,CIMC,中集集团,2026-07-09,2026-07-08,451.75,41703119,7558337,7.2,-2.17,5792100,1026948,38826145743
0100.HK,MINIMAX-W,MINIMAX-W,2026-07-09,2026-07-08,406.99,6228864730,1228603040,297.4,-17.98,20944401,3388315,93275138684
1179.HK,HWORLD-S,华住集团－Ｓ,2026-07-09,2026-07-08,354.14,198917271,43800425,32.1,-3.72,6196800,1313750,98715141206
3355.HK,FS.COM,飞速创新,2026-07-09,2026-07-08,333.45,16621953,3834836,38.92,15.9,427080,114200,15788897501
2585.HK,MOKINGRAN,梦金园,2026-07-09,2026-07-08,323.38,22070912,5213040,21.52,0.56,1025600,243600,5815243544
2638.HK,HKELECTRIC-SS,港灯－ＳＳ,2026-07-09,2026-07-08,238.0,40059801,11852006,6.26,0.16,6399329,1896321,55314614022
0753.HK,AIR CHINA,中国国航,2026-07-09,2026-07-08,230.34,253392687,76705650,3.99,-6.78,63506939,17921880,81765318705
0585.HK,IMAGI INT'L,意力国际,2026-07-09,2026-07-08,222.8,27913934,8647433,5.91,0.34,4723170,1468155,4904836363
6099.HK,CMSC,招商证券,2026-07-09,2026-07-08,200.78,259562259,86295151,17.8,5.76,14582150,5127460,154798170511
2238.HK,GAC GROUP,广汽集团,2026-07-09,2026-07-08,174.83,36840961,13405039,2.16,-3.14,17056000,6011228,22025663219
