Ticker,Name,Name_ZH,Date_Today,Date_Prev,Turnover_Pct_Change,Turnover_Today,Turnover_Prev,Close_Today,Price_Pct_Change,Volume_Today,Volume_Prev,Market_Cap
2525.HK,HESAI-W-NEW,禾赛－Ｗ（新）,2026-08-12,2026-08-11,14294.71,116469379,809112,18.8,1.46,6195180,43665,23634187575
0588.HK,BEIJING N STAR,北京北辰实业股份,2026-08-12,2026-08-11,4460.24,102334601,2244060,0.74,8.03,138290000,3276000,2491594832
1811.HK,CGN NEW ENERGY,中广核新能源,2026-08-12,2026-08-11,1054.04,110183732,9547670,2.06,-8.65,53487250,4234000,8837243194
0817.HK,CHINA JINMAO,中国金茂,2026-08-12,2026-08-11,781.52,284081833,32226280,1.555,13.92,182689288,23608996,21011884462
2009.HK,BBMG,金隅集团,2026-08-12,2026-08-11,697.33,19906201,2496620,0.6,0.84,33177000,4196000,6406662934
0123.HK,YUEXIU PROPERTY,越秀地产,2026-08-12,2026-08-11,490.85,84905640,14369982,3.91,9.99,21714997,4042189,15739286635
0772.HK,CHINA LIT,阅文集团,2026-08-12,2026-08-11,452.19,424580780,76889795,22.84,10.13,18589351,3707319,23088888250
1196.HK,REALORD TECH,伟禄科技股份,2026-08-12,2026-08-11,389.13,282887517,57835259,6.735,13.96,42002600,9786000,9713957234
0763.HK,ZTE,中兴通讯,2026-08-12,2026-08-11,357.18,676128879,147889650,25.5,4.94,26514858,6085994,121980139618
0918.HK,MAJESTIC DRAGON,龙翼航空科技,2026-08-12,2026-08-11,348.31,24198855,5397800,2.09,-23.72,11578400,1970000,2328404446
2450.HK,HUAIBEI GD CO,淮北绿金股份,2026-08-12,2026-08-11,309.28,25368524,6198300,8.19,15.35,3097500,873000,2162159889
3900.HK,GREENTOWN CHINA,绿城中国,2026-08-12,2026-08-11,304.4,161840630,40020136,8.03,9.62,20154500,5463500,20392976802
1109.HK,CHINA RES LAND,华润置地,2026-08-12,2026-08-11,295.01,830707185,210300184,35.0,6.97,23734491,6427267,249582885265
0012.HK,HENDERSON LAND,恒基地产,2026-08-12,2026-08-11,287.11,360087131,93020192,27.34,0.22,13170707,3409831,132363521400
0322.HK,TINGYI,康师傅控股,2026-08-12,2026-08-11,286.62,499175198,129112064,12.29,7.43,40616371,11286020,69272785849
1908.HK,C&D INTL GROUP,建发国际集团,2026-08-12,2026-08-11,282.97,130579456,34096840,16.0,8.99,8161216,2322673,35381322336
0553.HK,NANJING PANDA,南京熊猫电子股份,2026-08-12,2026-08-11,278.54,46188601,12201800,3.45,2.07,13388000,3610000,3152742968
0688.HK,CHINA OVERSEAS,中国海外发展,2026-08-12,2026-08-11,255.95,522617853,146822414,13.76,4.48,37980948,11148247,150601599946
0788.HK,CHINA TOWER,中国铁塔,2026-08-12,2026-08-11,253.33,457104672,129368917,9.315,-4.17,49071894,13309559,162837366957
1030.HK,SEAZEN,新城发展,2026-08-12,2026-08-11,249.74,68992715,19726880,1.485,6.83,46459740,14192000,10753751249
1963.HK,BCQ,重庆银行,2026-08-12,2026-08-11,246.37,17614830,5085570,7.855,-1.07,2242499,640500,27292890989
2507.HK,CIRRUS,西锐,2026-08-12,2026-08-11,241.53,46690600,13670866,44.68,-2.57,1045000,298100,16352380499
2691.HK,NANHUA FUTURES,南华期货股份,2026-08-12,2026-08-11,239.74,24997995,7357968,6.6,-0.9,3787575,1104800,6851753864
3606.HK,FUYAO GLASS,福耀玻璃,2026-08-12,2026-08-11,239.37,111187093,32762399,56.2,0.18,1978418,584000,146667588489
2510.HK,TS LINES,德翔海运,2026-08-12,2026-08-11,233.71,31986500,9585000,9.25,4.23,3458000,1080000,15401536750
0189.HK,DONGYUE GROUP,东岳集团,2026-08-12,2026-08-11,227.78,587776546,179317708,13.79,7.15,42623390,13933000,23894093408
8395.HK,ZXZN QI-HOUSE,中显智能齐家控股,2026-08-12,2026-08-11,223.58,15649200,4836300,1.62,-1.52,9660000,2940000,2566080007
2285.HK,CHERVON,泉峰控股,2026-08-12,2026-08-11,221.78,18662178,5799750,20.66,-1.15,903300,277500,10510853657
6067.HK,SENIOR MATERIAL,星源材质,2026-08-12,2026-08-11,215.32,61318909,19446443,7.32,2.59,8376900,2725500,10945114154
6681.HK,BRAINAURORA-B,脑动极光－Ｂ,2026-08-12,2026-08-11,214.09,44453639,14153130,1.54,1.65,28866000,9342000,2091748068
6616.HK,GLOBAL NEW MAT,环球新材国际,2026-08-12,2026-08-11,209.55,82577809,26676615,9.37,7.52,8813000,3061000,11697899345
1729.HK,TIME INTERCON,汇聚科技,2026-08-12,2026-08-11,209.24,257673900,83325396,16.5,6.93,15616600,5400220,36849753666
3996.HK,CH ENERGY ENG,中国能源建设,2026-08-12,2026-08-11,183.84,42561118,14994981,1.06,-0.93,40152000,14014000,46894591706
0288.HK,WH GROUP,万洲国际,2026-08-12,2026-08-11,181.97,713375731,252997760,7.925,-2.88,90015863,31004628,101679492380
2706.HK,HAIZHI TECH GP,海致科技集团,2026-08-12,2026-08-11,179.69,352415354,126000160,44.92,2.09,7845400,2863640,17987345412
1081.HK,DAJIN,大金重工,2026-08-12,2026-08-11,174.46,74053445,26981216,37.14,4.09,1993900,756200,27486787980
0995.HK,ANHUIEXPRESSWAY,安徽皖通高速公路,2026-08-12,2026-08-11,172.71,21363386,7833780,14.5,-1.16,1473337,534000,24774582390
3998.HK,BOSIDENG,波司登,2026-08-12,2026-08-11,170.71,165964562,61307572,4.65,-3.02,35691303,12785729,54035539413
1798.HK,DATANG RENEW,大唐新能源,2026-08-12,2026-08-11,169.98,15105090,5594815,1.155,-4.15,13078000,4643000,8401124446
0552.HK,CHINACOMSERVICE,中国通信服务,2026-08-12,2026-08-11,169.92,48153319,17839760,4.12,-0.48,11687699,4309121,28535195015
0027.HK,GALAXY ENT,银河娱乐,2026-08-12,2026-08-11,167.74,508297101,189844915,34.2,3.7,14862488,5756365,149770035691
3752.HK,ROKAE ROBOTICS,珞石机器人,2026-08-12,2026-08-11,164.71,18433661,6963628,66.8,4.95,275953,109405,17714084261
1508.HK,CHINA RE,中国再保险,2026-08-12,2026-08-11,156.72,16719940,6512850,1.21,-1.63,13818132,5295000,51400569403
0956.HK,CHINA SUNTIEN,新天绿色能源,2026-08-12,2026-08-11,146.22,28630659,11628240,3.11,-0.32,9206000,3727000,14034474983
2697.HK,TH MEDICAL-B,真健康医疗－Ｂ,2026-08-12,2026-08-11,144.63,27871480,11393280,806.0,9.51,34580,15480,
0425.HK,MINTH GROUP,敏实集团,2026-08-12,2026-08-11,144.04,160842728,65907470,28.66,1.56,5612098,2335488,33572696372
3311.HK,CHINA STATE CON,中国建筑国际,2026-08-12,2026-08-11,143.68,66100717,27125930,8.135,-1.45,8125472,3286000,42970833803
3800.HK,GCL TECH,协鑫科技,2026-08-12,2026-08-11,142.42,315146130,130000326,0.765,6.25,411955733,180556001,24207202907
1815.HK,EVEREST GOLD,珠峰黄金,2026-08-12,2026-08-11,142.18,43518894,17969391,1.785,9.51,24380333,11024166,2472894400
1698.HK,TME-SW,腾讯音乐－ＳＷ,2026-08-12,2026-08-11,141.4,237857517,98532372,33.72,-12.55,7053900,2555300,110417752947
2020.HK,ANTA SPORTS,安踏体育,2026-08-12,2026-08-11,137.26,520695543,219464112,72.8,-2.28,7152411,2945827,201692378388
6110.HK,TOPSPORTS,滔搏,2026-08-12,2026-08-11,135.65,42464862,18020132,1.27,1.2,33436900,14358671,7875551852
1913.HK,PRADA,普拉达,2026-08-12,2026-08-11,133.3,103623293,44415736,42.22,-3.12,2454365,1019177,108033552403
6936.HK,SF HOLDING,顺丰控股,2026-08-12,2026-08-11,132.95,66986043,28755925,32.74,-1.5,2046000,865100,172386195311
2583.HK,HIPINE,西普尼,2026-08-12,2026-08-11,132.11,30590229,13179140,58.85,0.43,519800,224900,3461851160
0863.HK,OSL GROUP,ＯＳＬ集团,2026-08-12,2026-08-11,131.38,18517245,8003100,12.99,5.1,1425500,647500,11681664556
2380.HK,CHINA POWER,中国电力,2026-08-12,2026-08-11,130.86,74125202,32108478,2.78,-0.18,26663742,11529076,34389019378
1768.HK,BUSYMING,鸣鸣很忙,2026-08-12,2026-08-11,126.31,78307992,34601409,378.0,1.83,207164,93215,82342688400
2057.HK,ZTO EXPRESS-W,中通快递－Ｗ,2026-08-12,2026-08-11,122.15,276792640,124596076,182.5,-1.46,1516672,672765,138794295925
1800.HK,CHINA COMM CONS,中国交通建设,2026-08-12,2026-08-11,120.93,33362980,15101383,3.71,-0.8,8992717,4037803,60201998768
2722.HK,CHONGQING M&E,重庆机电,2026-08-12,2026-08-11,116.83,49363750,22765600,2.125,-3.41,23230000,10348000,7829860327
2685.HK,QUANTGROUP,量化派,2026-08-12,2026-08-11,115.38,279033487,129556023,4.465,1.94,62493500,29579000,2320439151
