Ticker,Name,Name_ZH,Date_Today,Date_Prev,Turnover_Pct_Change,Turnover_Today,Turnover_Prev,Close_Today,Price_Pct_Change,Volume_Today,Volume_Prev,Market_Cap
1501.HK,INT MEDICAL,瑛泰医疗,2026-07-21,2026-07-20,907.53,54226442,5382116,33.9,4.18,1599600,165400,7100383863
3613.HK,TONGRENTANGCM,同仁堂国药,2026-07-21,2026-07-20,476.29,22389121,3885050,6.76,-2.73,3312000,559000,5658796191
2314.HK,LEE & MAN PAPER,理文造纸,2026-07-21,2026-07-20,426.57,133457919,25344720,3.78,10.85,35306328,7432469,16235099877
1302.HK,LIFETECH SCI,先健科技,2026-07-21,2026-07-20,419.06,99095879,19091400,1.39,-1.42,71292000,13540000,6117066623
2378.HK,PRU,保诚,2026-07-21,2026-07-20,387.64,24618000,5048395,110.0,0.36,223800,46062,272069443470
9690.HK,TUHU-W,途虎－Ｗ,2026-07-21,2026-07-20,308.95,21637040,5290916,13.02,-2.98,1661831,394256,10737100646
2586.HK,DMALL,多点数智,2026-07-21,2026-07-20,273.61,15362060,4111825,5.57,-3.13,2758000,715100,4824020135
2039.HK,CIMC,中集集团,2026-07-21,2026-07-20,272.55,191100433,51295183,7.03,0.72,27183560,7348880,37909419437
0918.HK,MAJESTIC DRAGON,龙翼航空科技,2026-07-21,2026-07-20,258.21,48601990,13567842,2.41,34.64,20166800,7579800,2684906768
7666.HK,METIS TECHBIO-P,剂泰科技－Ｐ,2026-07-21,2026-07-20,243.45,27306131,7950634,11.09,4.23,2462230,747240,13116119336
2473.HK,XXF,喜相逢集团,2026-07-21,2026-07-20,237.24,105336527,31235000,0.49,-2.0,214972500,62470000,909562517
0683.HK,KERRY PPT,嘉里建设,2026-07-21,2026-07-20,229.88,48723411,14770201,19.19,0.37,2539000,772500,27760759047
1117.HK,CH MODERN D,现代牧业,2026-07-21,2026-07-20,226.0,36638750,11238950,1.25,8.7,29311000,9773000,9769430562
0667.HK,CHINA EAST EDU,中国东方教育,2026-07-21,2026-07-20,221.47,29305499,9116000,4.2,-2.33,6977500,2120000,9297450819
1866.HK,CHINA XLX FERT,中国心连心化肥,2026-07-21,2026-07-20,216.41,36131970,11419323,9.1,5.2,3970546,1320153,11599588486
1818.HK,ZHAOJIN MINING,招金矿业,2026-07-21,2026-07-20,210.33,615240575,198250847,20.36,10.05,30218102,10716262,72123127795
1364.HK,GUMING,古茗,2026-07-21,2026-07-20,206.9,151491558,49362142,20.62,-3.55,7346826,2308800,48228067588
6880.HK,MOMENTA-W,MOMENTA-W,2026-07-21,2026-07-20,206.7,49353340,16091784,278.0,6.35,177530,61560,65479567058
2655.HK,GUOXIA TECH,果下科技,2026-07-21,2026-07-20,204.63,95155931,31236921,16.88,6.36,5637200,1968300,8738970951
3339.HK,LONKING,中国龙工,2026-07-21,2026-07-20,204.29,95284597,31313528,3.11,5.42,30638135,10614755,13311110550
0921.HK,HISENSE HA,海信家电,2026-07-21,2026-07-20,203.76,41601993,13695739,22.56,-1.4,1844060,598590,31242467278
0805.HK,NEW GONOW RV,新吉奥房车,2026-07-21,2026-07-20,191.38,302230892,103724396,6.01,10.28,50288000,19032000,5769600219
9858.HK,YOURAN DAIRY,优然牧业,2026-07-21,2026-07-20,189.85,181086198,62476483,3.79,9.22,47780000,18004750,17021753315
2689.HK,ND PAPER,玖龙纸业,2026-07-21,2026-07-20,179.25,228803906,81935077,7.79,7.6,29371490,11317000,36552399938
0694.HK,BEIJING AIRPORT,北京首都机场股份,2026-07-21,2026-07-20,179.01,18905440,6775906,1.73,5.49,10928000,4131650,7921979717
3698.HK,HUISHANG BANK,徽商银行,2026-07-21,2026-07-20,175.01,37202742,13528000,4.78,0.63,7783000,2848000,66393252702
1133.HK,HARBIN ELECTRIC,哈尔滨电气,2026-07-21,2026-07-20,172.39,342750850,125829591,16.16,23.36,21209830,9605312,36138219818
2510.HK,TS LINES,德翔海运,2026-07-21,2026-07-20,172.3,28016999,10289073,8.49,1.43,3300000,1229280,14136112808
2722.HK,CHONGQING M&E,重庆机电,2026-07-21,2026-07-20,168.97,55221259,20531000,1.92,9.71,28761073,11732000,
6651.HK,51WORLD,五一视界,2026-07-21,2026-07-20,157.04,436330855,169752300,63.95,15.23,6823000,3058600,
