Ticker,Name,Name_ZH,Date_Today,Date_Prev,Turnover_Pct_Change,Turnover_Today,Turnover_Prev,Close_Today,Price_Pct_Change,Volume_Today,Volume_Prev,Market_Cap
2650.HK,ZHIDA TECH,挚达科技,2026-07-02,2026-06-30,1670.12,327939386,18526392,13.95,26.93,23508200,1685750,4437072045
3329.HK,BOCOM INTL,交银国际,2026-07-02,2026-06-30,823.37,129180897,13990216,0.69,15.0,187218692,23317025,1886730473
2028.HK,JOLIMARK,映美控股,2026-07-02,2026-06-30,756.65,158610285,18515200,2.78,152.73,57054060,16832000,2044572662
0667.HK,CHINA EAST EDU,中国东方教育,2026-07-02,2026-06-30,727.36,116265597,14052570,3.84,4.92,30277500,3839500,8500526659
2285.HK,CHERVON,泉峰控股,2026-07-02,2026-06-30,691.47,111159052,14044580,19.11,15.12,5816800,846059,9730885139
2155.HK,MORIMATSU INTL,森松国际,2026-07-02,2026-06-30,613.8,215162241,30143100,9.15,19.3,23515000,3930000,11395583374
2669.HK,CHINA OVS PPT,中海物业,2026-07-02,2026-06-30,593.79,187575982,27036392,3.28,1.55,57187800,8370400,10771390214
1757.HK,GLOBAL CHI BC,环球华商俱乐部,2026-07-02,2026-06-30,444.99,20978250,3849325,16.85,-2.38,1245000,223020,20220000457
2609.HK,BAYZED HEALTH,佰泽医疗,2026-07-02,2026-06-30,385.78,596889631,122871252,3.63,-9.02,164432400,30794800,4786034718
2410.HK,TYK MEDICINES-B,同源康医药－Ｂ,2026-07-02,2026-06-30,347.61,55566002,12414045,6.3,9.95,8820000,2166500,2423445126
9869.HK,HELENS,海伦司,2026-07-02,2026-06-30,305.33,15139200,3735070,1.9,9.83,7968000,2159000,2403504765
1617.HK,NANFANG COMM,南方通信,2026-07-02,2026-06-30,292.56,16715399,4258000,0.39,-22.0,42860000,8516000,634233576
6603.HK,IFBH,IFBH,2026-07-02,2026-06-30,285.27,18928329,4912941,6.09,4.46,3108100,842700,1612498060
6680.HK,JLMAG,金力永磁,2026-07-02,2026-06-30,267.13,299182473,81492500,18.63,12.03,16059178,4900331,48073977526
2668.HK,PAK TAK INT'L,百德国际,2026-07-02,2026-06-30,263.87,43038901,11828000,0.485,21.25,88740000,29570000,2730550080
2419.HK,DEKON AGR,德康农牧,2026-07-02,2026-06-30,263.21,148778415,40961568,46.82,13.97,3177668,997117,18042411625
1548.HK,GENSCRIPT BIO,金斯瑞生物科技,2026-07-02,2026-06-30,256.93,574436088,160935934,13.15,7.52,43683354,13159112,28728872152
2105.HK,LAEKNA-B,来凯医药－Ｂ,2026-07-02,2026-06-30,242.87,50332274,14679840,7.31,8.78,6885400,2184500,3284612142
