Ticker,Name,Name_ZH,Date_Today,Date_Prev,Turnover_Pct_Change,Turnover_Today,Turnover_Prev,Close_Today,Price_Pct_Change,Volume_Today,Volume_Prev,Market_Cap
9877.HK,JENSCARE-B,健世科技－Ｂ,2026-07-29,2026-07-28,952793.24,43394759,4554,7.45,-1.84,5824800,600,3107896230
3881.HK,CIDI,希迪智驾,2026-07-29,2026-07-28,2097.62,69628147,3168348,18.98,5.8,3668501,176608,8311210837
2232.HK,CRYSTAL INTL,晶苑国际,2026-07-29,2026-07-28,1641.88,61005870,3502302,6.4,11.69,9532167,611222,18258061072
2888.HK,STANCHART,渣打集团,2026-07-29,2026-07-28,848.77,1305888511,137640717,231.4,3.86,5643425,617777,503195632823
6031.HK,SANY HEAVY IND,三一重工,2026-07-29,2026-07-28,765.04,327037593,37806242,21.2,3.82,15426301,1851432,194934101079
0325.HK,BLOKS,布鲁可,2026-07-29,2026-07-28,591.09,167921386,24297905,54.35,15.93,3089630,518300,13389102829
2869.HK,GREENTOWN SER,绿城服务,2026-07-29,2026-07-28,557.18,16636017,2531428,4.36,3.81,3815600,602721,13606472492
1318.HK,MAO GEPING,毛戈平,2026-07-29,2026-07-28,542.26,353833698,55092118,60.9,7.03,5810077,968227,29852382957
1114.HK,BRILLIANCE CHI,BRILLIANCE CHI,2026-07-29,2026-07-28,533.01,136014813,21486829,2.11,2.43,64462000,10430500,10645517879
6608.HK,BAIRONG-W,百融云－Ｗ,2026-07-29,2026-07-28,523.81,19441785,3116595,5.17,-0.39,3760500,600500,2324339201
6990.HK,SKB BIO,科伦博泰生物,2026-07-29,2026-07-28,364.16,799270010,172198440,497.6,-2.14,1606250,338640,118938328433
0328.HK,ALCO HOLDINGS,ALCO HOLDINGS,2026-07-29,2026-07-28,359.2,26150970,5694900,0.385,-6.1,67924600,13890000,110260975
1907.HK,CHINA RISUN GP,中国旭阳集团,2026-07-29,2026-07-28,356.25,29120160,6382500,1.86,0.54,15656000,3450000,7890607380
1501.HK,INT MEDICAL,瑛泰医疗,2026-07-29,2026-07-28,350.17,26135927,5805740,32.76,-1.03,797800,175400,6861609232
6055.HK,CTIHK,中烟香港,2026-07-29,2026-07-28,335.05,142585556,32774611,23.7,8.52,6016268,1500669,16392816527
1333.HK,BRETON,博雷顿,2026-07-29,2026-07-28,333.43,60405609,13936740,11.47,5.23,5266400,1278600,4461152937
0506.HK,CHINA FOODS,中国食品,2026-07-29,2026-07-28,327.86,20564320,4806319,3.44,3.93,5978000,1452060,9622448642
0679.HK,ASIA TELE-NET,亚洲联网科技,2026-07-29,2026-07-28,314.39,17841940,4305600,3.13,-24.4,5700300,1040000,1185435585
3347.HK,TIGERMED,泰格医药,2026-07-29,2026-07-28,309.28,66812847,16324501,38.58,3.49,1731800,437889,33218386585
0613.HK,PLANETREE INT'L,梧桐国际,2026-07-29,2026-07-28,305.18,31140449,7685604,4.95,1.85,6291000,1581400,5690684170
9973.HK,CHERY AUTO,奇瑞汽车,2026-07-29,2026-07-28,304.54,206662816,51085853,26.74,8.43,7728602,2071608,155322083882
3606.HK,FUYAO GLASS,福耀玻璃,2026-07-29,2026-07-28,288.29,410105835,105617222,58.4,6.09,7022360,1918569,152409026250
1357.HK,MEITU,美图公司,2026-07-29,2026-07-28,288.16,705883725,181854396,4.5,13.07,156863050,45692059,20354295510
2238.HK,GAC GROUP,广汽集团,2026-07-29,2026-07-28,286.14,79257265,20525400,2.35,6.82,33726497,9329727,23963103892
2691.HK,NANHUA FUTURES,南华期货股份,2026-07-29,2026-07-28,284.68,19397449,5042520,6.95,7.92,2791000,783000,5324891382
9858.HK,YOURAN DAIRY,优然牧业,2026-07-29,2026-07-28,284.15,371132734,96611472,4.24,10.42,87531310,25159238,19042804983
1196.HK,REALORD TECH,伟禄科技股份,2026-07-29,2026-07-28,256.18,46223099,12977401,9.57,-4.87,4830000,1290000,13802905111
9927.HK,SERES,赛力斯,2026-07-29,2026-07-28,253.6,176972977,50048336,44.76,3.71,3953820,1159600,77971249525
0815.HK,CHI SILVER GP,中国白银集团,2026-07-29,2026-07-28,248.08,36611670,10518300,0.285,-1.72,128462000,36270000,1124706190
2145.HK,CHICMAX,上美股份,2026-07-29,2026-07-28,247.72,97059765,27913489,29.38,10.04,3303600,1045449,11697013291
3661.HK,SG MICRO,圣邦股份,2026-07-29,2026-07-28,246.5,131031867,37816201,88.55,-0.95,1479750,423000,59940167566
0598.HK,SINOTRANS,中国外运,2026-07-29,2026-07-28,246.46,42982864,12406200,4.75,3.26,9049024,2697000,43632401667
2718.HK,MININGLAMP-W,明略科技－Ｗ,2026-07-29,2026-07-28,246.27,101292276,29252330,92.0,-2.13,1101003,311195,14065049516
0546.HK,FUFENG GROUP,阜丰集团,2026-07-29,2026-07-28,235.49,43239680,12888644,5.31,4.32,8143066,2532150,13311044333
1361.HK,361 DEGREES,３６１度,2026-07-29,2026-07-28,223.71,22994796,7103580,4.72,3.06,4871779,1551000,10231458585
9981.HK,WOER,沃尔核材,2026-07-29,2026-07-28,222.45,34673922,10753344,10.52,4.37,3296000,1066800,14726815689
1972.HK,SWIREPROPERTIES,太古地产,2026-07-29,2026-07-28,217.55,118961474,37462756,23.76,1.28,5006796,1596878,136797840165
2038.HK,FIH,富智康集团,2026-07-29,2026-07-28,212.8,41031015,13117483,18.78,5.03,2184825,733640,14679282105
0960.HK,LONGFOR GROUP,龙湖集团,2026-07-29,2026-07-28,207.08,112068917,36495083,7.09,5.04,15806617,5406679,48654600571
6880.HK,MOMENTA-W,MOMENTA-W,2026-07-29,2026-07-28,201.72,46704600,15479319,270.0,10.84,172980,63544,63595262970
2367.HK,GIANT BIOGENE,巨子生物,2026-07-29,2026-07-28,201.1,304103800,100997667,31.0,7.27,9809800,3494729,32912824000
